dispute_id,order_id,customer_id,order_date,delivery_date,dispute_date,days_to_dispute,order_amount_inr,customer_avg_order_val,order_value_ratio,reason_code,avs_match,cvv_match,pod_confirmed,address_match,repeat_customer,win_probability_ground_truth,won_dispute
DSP-2024-1689,ORD-800689,CUST-34977,2024-05-09 11:00:00,2024-05-14 11:00:00,2024-07-17 11:00:00,64,2651.64,2979.37,0.89,13.1_not_received,0,1,1,0,0,0.859,1
DSP-2024-1704,ORD-800704,CUST-75197,2024-05-13 13:00:00,2024-05-18 13:00:00,2024-07-17 13:00:00,60,6161.11,5221.28,1.18,13.1_not_received,1,1,1,1,0,0.7083,1
DSP-2024-1768,ORD-800768,CUST-21240,2024-05-23 13:00:00,2024-05-28 13:00:00,2024-07-17 13:00:00,50,1063.13,1398.86,0.76,10.4_fraud,0,1,1,1,0,0.0651,0
DSP-2024-1991,ORD-800991,CUST-94559,2024-07-05 14:00:00,2024-07-07 14:00:00,2024-07-17 14:00:00,10,6860.16,2349.37,2.92,13.1_not_received,1,0,0,1,0,0.0738,0
DSP-2024-2025,ORD-801025,CUST-35931,2024-07-10 20:00:00,2024-07-15 20:00:00,2024-07-17 20:00:00,2,1870.95,1816.46,1.03,13.1_not_received,0,1,0,1,1,0.1931,0
DSP-2024-2019,ORD-801019,CUST-68413,2024-07-09 20:00:00,2024-07-12 20:00:00,2024-07-17 20:00:00,5,1333.07,2666.14,0.5,10.4_fraud,1,1,0,0,0,0.4275,0
DSP-2024-2010,ORD-801010,CUST-65162,2024-07-08 20:00:00,2024-07-12 20:00:00,2024-07-17 20:00:00,5,1547.62,1357.56,1.14,10.4_fraud,1,1,1,1,0,0.9021,1
DSP-2024-2012,ORD-801012,CUST-35336,2024-07-07 08:00:00,2024-07-13 08:00:00,2024-07-18 08:00:00,5,1419.69,1774.61,0.8,13.3_not_as_described,1,1,1,0,0,0.3774,0
DSP-2024-1915,ORD-800915,CUST-68742,2024-06-21 13:00:00,2024-06-25 13:00:00,2024-07-18 13:00:00,23,4032.31,3101.78,1.3,13.1_not_received,1,1,1,1,0,0.8519,1
DSP-2024-1954,ORD-800954,CUST-41076,2024-06-29 13:00:00,2024-07-04 13:00:00,2024-07-18 13:00:00,14,4030.29,4030.29,1.0,10.4_fraud,1,1,1,1,1,0.8831,1
DSP-2024-1965,ORD-800965,CUST-99761,2024-06-30 15:00:00,2024-07-06 15:00:00,2024-07-18 15:00:00,12,2021.88,2106.13,0.96,13.1_not_received,1,1,0,0,0,0.0385,0
DSP-2024-1854,ORD-800854,CUST-26184,2024-06-09 16:00:00,2024-06-11 16:00:00,2024-07-18 16:00:00,37,4202.01,5602.68,0.75,10.4_fraud,1,1,1,0,0,0.3991,0
DSP-2024-1923,ORD-800923,CUST-57346,2024-06-23 18:00:00,2024-06-26 18:00:00,2024-07-18 18:00:00,22,2719.63,2193.25,1.24,12.6_duplicate,1,1,0,1,0,0.5244,1
DSP-2024-1750,ORD-800750,CUST-99895,2024-05-22 09:00:00,2024-05-27 09:00:00,2024-07-19 09:00:00,53,2524.19,2176.03,1.16,12.6_duplicate,1,1,0,0,1,0.5064,1
DSP-2024-2004,ORD-801004,CUST-55213,2024-07-06 10:00:00,2024-07-12 10:00:00,2024-07-19 10:00:00,7,10747.13,3824.6,2.81,10.4_fraud,1,1,0,0,0,0.4378,0
DSP-2024-1943,ORD-800943,CUST-89017,2024-06-27 15:00:00,2024-07-01 15:00:00,2024-07-19 15:00:00,18,1202.74,1522.45,0.79,13.3_not_as_described,1,0,1,0,1,0.4797,0
DSP-2024-1956,ORD-800956,CUST-19028,2024-06-28 16:00:00,2024-07-03 16:00:00,2024-07-19 16:00:00,16,1292.17,1104.42,1.17,10.4_fraud,1,1,1,0,1,0.5027,1
DSP-2024-1992,ORD-800992,CUST-53023,2024-07-06 18:00:00,2024-07-10 18:00:00,2024-07-19 18:00:00,9,4985.61,4373.34,1.14,10.4_fraud,1,1,0,1,0,0.6347,1
DSP-2024-2037,ORD-801037,CUST-59094,2024-07-13 18:00:00,2024-07-15 18:00:00,2024-07-19 18:00:00,4,2139.45,1080.53,1.98,13.1_not_received,1,1,0,0,1,0.0721,0
DSP-2024-1684,ORD-800684,CUST-69954,2024-05-09 08:00:00,2024-05-11 08:00:00,2024-07-20 08:00:00,70,2031.15,1916.18,1.06,13.1_not_received,1,1,1,0,0,0.836,1
DSP-2024-2030,ORD-801030,CUST-47165,2024-07-11 10:00:00,2024-07-15 10:00:00,2024-07-20 10:00:00,5,2162.63,2376.52,0.91,13.1_not_received,1,1,0,1,0,0.0473,0
DSP-2024-1961,ORD-800961,CUST-38562,2024-06-29 10:00:00,2024-07-01 10:00:00,2024-07-20 10:00:00,19,2058.29,1759.22,1.17,10.4_fraud,1,1,1,0,0,0.4506,0
DSP-2024-1824,ORD-800824,CUST-40773,2024-06-02 12:00:00,2024-06-06 12:00:00,2024-07-20 12:00:00,44,9898.36,8759.61,1.13,13.1_not_received,1,1,1,1,1,0.9432,1
DSP-2024-2016,ORD-801016,CUST-88961,2024-07-10 14:00:00,2024-07-12 14:00:00,2024-07-20 14:00:00,8,7539.84,2185.46,3.45,10.4_fraud,1,1,1,1,0,0.9222,1
DSP-2024-1804,ORD-800804,CUST-62062,2024-06-01 17:00:00,2024-06-03 17:00:00,2024-07-20 17:00:00,47,2268.72,6302.0,0.36,13.1_not_received,0,1,1,0,0,0.7595,1
DSP-2024-2056,ORD-801056,CUST-73560,2024-07-17 18:00:00,2024-07-19 18:00:00,2024-07-20 18:00:00,1,1802.58,1514.77,1.19,13.3_not_as_described,1,1,0,1,0,0.2854,0
DSP-2024-1731,ORD-800731,CUST-95488,2024-05-16 20:00:00,2024-05-21 20:00:00,2024-07-20 20:00:00,60,1905.31,2683.54,0.71,10.4_fraud,1,1,1,1,0,0.8983,1
DSP-2024-2045,ORD-801045,CUST-40496,2024-07-16 14:00:00,2024-07-19 14:00:00,2024-07-21 14:00:00,2,6328.81,5650.72,1.12,10.4_fraud,1,0,1,0,1,0.0488,0
DSP-2024-1794,ORD-800794,CUST-19136,2024-05-29 16:00:00,2024-06-02 16:00:00,2024-07-21 16:00:00,49,473.22,1028.73,0.46,10.4_fraud,0,1,1,1,0,0.1053,0
DSP-2024-2042,ORD-801042,CUST-55692,2024-07-14 20:00:00,2024-07-20 20:00:00,2024-07-21 20:00:00,1,4276.38,5031.03,0.85,13.1_not_received,1,1,1,1,0,0.8452,1
DSP-2024-2008,ORD-801008,CUST-47669,2024-07-07 10:00:00,2024-07-12 10:00:00,2024-07-22 10:00:00,10,1029.2,1429.45,0.72,13.1_not_received,0,1,0,1,1,0.1729,0
DSP-2024-2062,ORD-801062,CUST-49355,2024-07-17 10:00:00,2024-07-21 10:00:00,2024-07-22 10:00:00,1,2000.83,2062.71,0.97,10.4_fraud,1,0,1,1,1,0.2065,0
DSP-2024-2031,ORD-801031,CUST-68989,2024-07-12 13:00:00,2024-07-17 13:00:00,2024-07-22 13:00:00,5,14614.38,4469.23,3.27,10.4_fraud,1,1,0,0,0,0.5316,1
DSP-2024-2041,ORD-801041,CUST-63830,2024-07-14 15:00:00,2024-07-17 15:00:00,2024-07-22 15:00:00,5,1679.31,1713.58,0.98,13.1_not_received,1,1,1,1,0,0.8899,1
DSP-2024-1685,ORD-800685,CUST-22835,2024-05-08 19:00:00,2024-05-11 19:00:00,2024-07-22 19:00:00,72,2008.47,3938.18,0.51,13.1_not_received,1,1,1,1,0,0.8737,1
DSP-2024-2018,ORD-801018,CUST-50785,2024-07-11 20:00:00,2024-07-13 20:00:00,2024-07-22 20:00:00,9,2483.58,2887.88,0.86,12.6_duplicate,0,1,1,1,0,0.5527,1
DSP-2024-2028,ORD-801028,CUST-27670,2024-07-12 08:00:00,2024-07-18 08:00:00,2024-07-23 08:00:00,5,2377.07,2221.56,1.07,13.1_not_received,0,1,1,1,0,0.8918,1
DSP-2024-2029,ORD-801029,CUST-17965,2024-07-13 09:00:00,2024-07-17 09:00:00,2024-07-23 09:00:00,6,10507.32,3502.44,3.0,10.4_fraud,0,1,1,0,0,0.0212,0
DSP-2024-1931,ORD-800931,CUST-41657,2024-06-24 13:00:00,2024-06-26 13:00:00,2024-07-23 13:00:00,27,3351.08,3131.85,1.07,13.1_not_received,1,0,1,1,1,0.8968,1
DSP-2024-1716,ORD-800716,CUST-71690,2024-05-15 17:00:00,2024-05-17 17:00:00,2024-07-23 17:00:00,67,582.32,808.78,0.72,10.4_fraud,1,1,1,1,0,0.8779,1
DSP-2024-1917,ORD-800917,CUST-99041,2024-06-22 13:00:00,2024-06-26 13:00:00,2024-07-24 13:00:00,28,3256.79,2524.64,1.29,10.4_fraud,1,1,1,0,1,0.651,1
DSP-2024-2022,ORD-801022,CUST-49648,2024-07-10 15:00:00,2024-07-15 15:00:00,2024-07-24 15:00:00,9,1657.3,920.72,1.8,10.4_fraud,1,0,1,1,1,0.1885,0
DSP-2024-1985,ORD-800985,CUST-84836,2024-07-04 17:00:00,2024-07-10 17:00:00,2024-07-24 17:00:00,14,750.05,1071.5,0.7,10.4_fraud,1,1,0,0,1,0.7276,1
DSP-2024-2059,ORD-801059,CUST-48334,2024-07-17 17:00:00,2024-07-21 17:00:00,2024-07-24 17:00:00,3,6299.57,6494.4,0.97,13.3_not_as_described,0,1,1,1,1,0.6021,1
DSP-2024-1920,ORD-800920,CUST-38401,2024-06-21 19:00:00,2024-06-25 19:00:00,2024-07-24 19:00:00,29,2661.78,3549.04,0.75,13.1_not_received,0,1,0,0,0,0.0744,0
DSP-2024-1847,ORD-800847,CUST-99125,2024-06-07 19:00:00,2024-06-10 19:00:00,2024-07-24 19:00:00,44,722.48,926.25,0.78,13.3_not_as_described,1,1,1,1,1,0.497,0
DSP-2024-2075,ORD-801075,CUST-42401,2024-07-20 20:00:00,2024-07-23 20:00:00,2024-07-24 20:00:00,1,1890.58,2224.21,0.85,13.1_not_received,1,0,1,1,0,0.7943,1
DSP-2024-1950,ORD-800950,CUST-50739,2024-06-28 09:00:00,2024-07-01 09:00:00,2024-07-25 09:00:00,24,1458.92,1736.81,0.84,13.3_not_as_described,0,0,1,1,0,0.4014,0
DSP-2024-2021,ORD-801021,CUST-46843,2024-07-11 10:00:00,2024-07-17 10:00:00,2024-07-25 10:00:00,8,2155.53,913.36,2.36,13.1_not_received,1,0,1,1,1,0.8786,1
DSP-2024-2064,ORD-801064,CUST-70712,2024-07-18 11:00:00,2024-07-23 11:00:00,2024-07-25 11:00:00,2,2448.69,835.73,2.93,13.1_not_received,1,1,1,1,1,0.8295,1
DSP-2024-2068,ORD-801068,CUST-69432,2024-07-18 12:00:00,2024-07-20 12:00:00,2024-07-25 12:00:00,5,6795.85,6597.91,1.03,13.1_not_received,1,1,0,0,0,0.0654,0
DSP-2024-1782,ORD-800782,CUST-22190,2024-05-27 13:00:00,2024-05-31 13:00:00,2024-07-25 13:00:00,55,1849.98,1761.89,1.05,10.4_fraud,0,1,1,1,0,0.065,0
DSP-2024-2035,ORD-801035,CUST-97972,2024-07-14 21:00:00,2024-07-20 21:00:00,2024-07-25 21:00:00,5,3013.85,1815.57,1.66,13.3_not_as_described,1,1,1,0,0,0.2652,0
DSP-2024-1805,ORD-800805,CUST-55900,2024-05-31 21:00:00,2024-06-04 21:00:00,2024-07-25 21:00:00,51,2933.41,916.69,3.2,13.1_not_received,0,0,0,1,0,0.0358,0
DSP-2024-2052,ORD-801052,CUST-41171,2024-07-17 08:00:00,2024-07-23 08:00:00,2024-07-26 08:00:00,3,2538.51,2951.75,0.86,13.1_not_received,0,1,1,1,0,0.8073,1
DSP-2024-2069,ORD-801069,CUST-89486,2024-07-18 09:00:00,2024-07-23 09:00:00,2024-07-26 09:00:00,3,2907.34,3420.4,0.85,13.3_not_as_described,1,0,1,1,0,0.3729,0
DSP-2024-2039,ORD-801039,CUST-43043,2024-07-14 15:00:00,2024-07-18 15:00:00,2024-07-26 15:00:00,8,2357.36,2014.84,1.17,10.4_fraud,1,1,1,1,1,0.9402,1
DSP-2024-1853,ORD-800853,CUST-10814,2024-06-08 17:00:00,2024-06-11 17:00:00,2024-07-26 17:00:00,45,1100.67,940.74,1.17,10.4_fraud,0,1,0,1,0,0.0715,0
DSP-2024-1959,ORD-800959,CUST-58659,2024-06-29 19:00:00,2024-07-01 19:00:00,2024-07-26 19:00:00,25,4978.68,4526.07,1.1,13.1_not_received,1,1,1,1,0,0.8504,1
DSP-2024-1986,ORD-800986,CUST-24954,2024-07-04 19:00:00,2024-07-09 19:00:00,2024-07-26 19:00:00,17,2120.43,1893.24,1.12,13.1_not_received,1,0,1,1,0,0.8928,1
DSP-2024-1835,ORD-800835,CUST-67290,2024-06-05 09:00:00,2024-06-11 09:00:00,2024-07-27 09:00:00,46,1123.64,1012.29,1.11,10.4_fraud,1,1,1,1,1,0.9113,1
DSP-2024-1916,ORD-800916,CUST-21955,2024-06-19 12:00:00,2024-06-25 12:00:00,2024-07-27 12:00:00,32,2548.85,2450.82,1.04,10.4_fraud,1,1,1,1,0,0.9322,1
DSP-2024-2033,ORD-801033,CUST-15565,2024-07-12 18:00:00,2024-07-18 18:00:00,2024-07-27 18:00:00,9,3449.88,7340.17,0.47,10.4_fraud,1,1,1,1,1,0.9412,1
DSP-2024-1940,ORD-800940,CUST-91823,2024-06-25 21:00:00,2024-06-30 21:00:00,2024-07-27 21:00:00,27,2052.07,2890.24,0.71,13.1_not_received,1,1,0,1,0,0.0726,0
DSP-2024-1980,ORD-800980,CUST-94270,2024-07-01 08:00:00,2024-07-03 08:00:00,2024-07-28 08:00:00,25,1043.1,1002.98,1.04,10.4_fraud,1,1,1,1,1,0.854,1
DSP-2024-2078,ORD-801078,CUST-53534,2024-07-20 09:00:00,2024-07-23 09:00:00,2024-07-28 09:00:00,5,3412.43,1168.64,2.92,10.4_fraud,1,1,0,1,0,0.4889,0
DSP-2024-1951,ORD-800951,CUST-26938,2024-06-26 10:00:00,2024-06-28 10:00:00,2024-07-28 10:00:00,30,2755.84,2528.29,1.09,10.4_fraud,1,0,1,1,1,0.0866,0
DSP-2024-2060,ORD-801060,CUST-26587,2024-07-18 09:00:00,2024-07-20 09:00:00,2024-07-29 09:00:00,9,1373.9,4040.87,0.34,12.6_duplicate,1,1,1,1,1,0.7106,1
DSP-2024-1746,ORD-800746,CUST-96298,2024-05-20 14:00:00,2024-05-25 14:00:00,2024-07-29 14:00:00,65,4835.42,4241.6,1.14,12.6_duplicate,1,1,1,1,0,0.4683,0
DSP-2024-2065,ORD-801065,CUST-40146,2024-07-19 20:00:00,2024-07-22 20:00:00,2024-07-29 20:00:00,7,5548.22,2774.11,2.0,13.1_not_received,0,1,0,1,1,0.1166,0
DSP-2024-1987,ORD-800987,CUST-84826,2024-07-04 09:00:00,2024-07-10 09:00:00,2024-07-30 09:00:00,20,2900.99,2960.19,0.98,12.6_duplicate,1,1,1,0,0,0.3112,0
DSP-2024-1994,ORD-800994,CUST-26217,2024-07-05 13:00:00,2024-07-09 13:00:00,2024-07-30 13:00:00,21,3242.04,3814.16,0.85,13.1_not_received,0,1,1,0,0,0.8398,1
DSP-2024-2092,ORD-801092,CUST-88966,2024-07-22 15:00:00,2024-07-28 15:00:00,2024-07-30 15:00:00,2,2824.43,3621.07,0.78,13.1_not_received,1,1,0,1,0,0.076,0
DSP-2024-2080,ORD-801080,CUST-58671,2024-07-22 16:00:00,2024-07-28 16:00:00,2024-07-30 16:00:00,2,979.24,950.72,1.03,13.3_not_as_described,1,1,1,1,0,0.3279,0
DSP-2024-2049,ORD-801049,CUST-46312,2024-07-15 17:00:00,2024-07-19 17:00:00,2024-07-30 17:00:00,11,1752.81,2401.11,0.73,12.6_duplicate,0,0,1,0,0,0.4911,0
DSP-2024-2043,ORD-801043,CUST-66153,2024-07-15 18:00:00,2024-07-17 18:00:00,2024-07-30 18:00:00,13,4162.72,4162.72,1.0,12.6_duplicate,1,1,1,1,1,0.5448,1
DSP-2024-2076,ORD-801076,CUST-97458,2024-07-21 20:00:00,2024-07-26 20:00:00,2024-07-30 20:00:00,4,7499.25,7280.83,1.03,13.3_not_as_described,1,1,1,1,0,0.2558,0
DSP-2024-2036,ORD-801036,CUST-37027,2024-07-12 21:00:00,2024-07-15 21:00:00,2024-07-30 21:00:00,15,21805.48,6320.43,3.45,10.4_fraud,1,1,0,0,0,0.4439,0
DSP-2024-2072,ORD-801072,CUST-23531,2024-07-21 09:00:00,2024-07-23 09:00:00,2024-07-31 09:00:00,8,2447.54,2879.46,0.85,10.4_fraud,1,1,0,1,1,0.7931,1
DSP-2024-2074,ORD-801074,CUST-27843,2024-07-21 09:00:00,2024-07-27 09:00:00,2024-07-31 09:00:00,4,1629.88,3467.84,0.47,13.1_not_received,1,1,1,1,0,0.77,1
DSP-2024-2113,ORD-801113,CUST-33583,2024-07-27 10:00:00,2024-07-29 10:00:00,2024-07-31 10:00:00,2,987.73,931.82,1.06,13.3_not_as_described,1,1,0,0,0,0.2173,0
DSP-2024-2103,ORD-801103,CUST-59823,2024-07-26 13:00:00,2024-07-28 13:00:00,2024-07-31 13:00:00,3,3268.41,3890.96,0.84,10.4_fraud,1,0,0,0,0,0.042,0
DSP-2024-1966,ORD-800966,CUST-58522,2024-06-30 18:00:00,2024-07-06 18:00:00,2024-07-31 18:00:00,25,1587.76,1470.15,1.08,13.1_not_received,0,1,1,1,0,0.8132,1
DSP-2024-1998,ORD-800998,CUST-87735,2024-07-07 09:00:00,2024-07-12 09:00:00,2024-08-01 09:00:00,20,975.89,1096.51,0.89,10.4_fraud,1,1,1,1,0,0.8995,1
DSP-2024-2091,ORD-801091,CUST-86197,2024-07-23 10:00:00,2024-07-27 10:00:00,2024-08-01 10:00:00,5,5238.47,5756.56,0.91,13.1_not_received,1,1,1,1,0,0.8433,1
DSP-2024-2087,ORD-801087,CUST-27428,2024-07-22 10:00:00,2024-07-28 10:00:00,2024-08-01 10:00:00,4,1461.79,1491.62,0.98,10.4_fraud,1,1,1,1,0,0.8211,1
DSP-2024-2105,ORD-801105,CUST-41247,2024-07-26 13:00:00,2024-07-31 13:00:00,2024-08-01 13:00:00,1,5207.21,2565.13,2.03,10.4_fraud,1,1,0,0,1,0.6181,1
DSP-2024-1939,ORD-800939,CUST-83390,2024-06-24 13:00:00,2024-06-27 13:00:00,2024-08-01 13:00:00,35,7538.57,3015.43,2.5,10.4_fraud,1,1,0,1,0,0.4818,0
DSP-2024-2007,ORD-801007,CUST-21027,2024-07-07 17:00:00,2024-07-10 17:00:00,2024-08-01 17:00:00,22,5117.97,4610.78,1.11,10.4_fraud,1,0,1,1,0,0.1486,0
DSP-2024-2106,ORD-801106,CUST-27660,2024-07-26 10:00:00,2024-07-28 10:00:00,2024-08-02 10:00:00,5,1284.69,3893.01,0.33,10.4_fraud,1,1,1,1,1,0.9576,1
DSP-2024-1937,ORD-800937,CUST-59289,2024-06-25 11:00:00,2024-06-28 11:00:00,2024-08-02 11:00:00,35,2841.56,2291.58,1.24,12.6_duplicate,1,0,0,1,0,0.5471,1
DSP-2024-2040,ORD-801040,CUST-42919,2024-07-14 11:00:00,2024-07-18 11:00:00,2024-08-02 11:00:00,15,1691.73,2088.56,0.81,10.4_fraud,1,1,0,1,0,0.5975,1
DSP-2024-2001,ORD-801001,CUST-55221,2024-07-06 12:00:00,2024-07-12 12:00:00,2024-08-02 12:00:00,21,3519.07,3665.7,0.96,10.4_fraud,1,0,1,1,1,0.2102,0
DSP-2024-1988,ORD-800988,CUST-30810,2024-07-05 16:00:00,2024-07-09 16:00:00,2024-08-02 16:00:00,24,6912.14,4608.09,1.5,13.3_not_as_described,1,1,1,0,1,0.5049,1
DSP-2024-2099,ORD-801099,CUST-92731,2024-07-25 17:00:00,2024-07-27 17:00:00,2024-08-02 17:00:00,6,1093.24,1041.18,1.05,13.1_not_received,1,1,1,1,0,0.8256,1
DSP-2024-1921,ORD-800921,CUST-90431,2024-06-22 19:00:00,2024-06-25 19:00:00,2024-08-02 19:00:00,38,1311.28,1561.05,0.84,10.4_fraud,1,1,0,0,0,0.4868,0
DSP-2024-1773,ORD-800773,CUST-52873,2024-05-24 21:00:00,2024-05-30 21:00:00,2024-08-02 21:00:00,64,8557.99,7507.01,1.14,13.1_not_received,1,0,1,1,0,0.9351,1
DSP-2024-1926,ORD-800926,CUST-45402,2024-06-21 08:00:00,2024-06-26 08:00:00,2024-08-03 08:00:00,38,2851.66,2245.4,1.27,13.1_not_received,0,1,1,1,0,0.8599,1
DSP-2024-2089,ORD-801089,CUST-76611,2024-07-23 10:00:00,2024-07-29 10:00:00,2024-08-03 10:00:00,5,1804.97,1880.18,0.96,10.4_fraud,0,1,1,0,0,0.1622,0
DSP-2024-2104,ORD-801104,CUST-72306,2024-07-25 20:00:00,2024-07-28 20:00:00,2024-08-03 20:00:00,6,1098.88,1098.88,1.0,13.1_not_received,1,1,1,1,1,0.8832,1
DSP-2024-2097,ORD-801097,CUST-82807,2024-07-23 21:00:00,2024-07-29 21:00:00,2024-08-03 21:00:00,5,850.62,1149.48,0.74,13.1_not_received,0,1,1,1,1,0.8998,1
DSP-2024-1907,ORD-800907,CUST-42822,2024-06-20 11:00:00,2024-06-26 11:00:00,2024-08-04 11:00:00,39,5609.94,3379.48,1.66,13.1_not_received,1,1,0,0,0,0.061,0
DSP-2024-2111,ORD-801111,CUST-97521,2024-07-26 16:00:00,2024-07-30 16:00:00,2024-08-04 16:00:00,5,1300.99,1327.54,0.98,13.1_not_received,0,1,0,1,0,0.0347,0
DSP-2024-2096,ORD-801096,CUST-22785,2024-07-23 18:00:00,2024-07-25 18:00:00,2024-08-04 18:00:00,10,3198.87,1274.45,2.51,13.1_not_received,0,1,1,1,0,0.8221,1
DSP-2024-2006,ORD-801006,CUST-20298,2024-07-06 19:00:00,2024-07-11 19:00:00,2024-08-04 19:00:00,24,8917.23,5245.43,1.7,10.4_fraud,1,1,1,0,0,0.5622,1
DSP-2024-2053,ORD-801053,CUST-60157,2024-07-16 19:00:00,2024-07-21 19:00:00,2024-08-04 19:00:00,14,10716.35,5176.98,2.07,13.1_not_received,1,1,0,0,1,0.0283,0
DSP-2024-2027,ORD-801027,CUST-82485,2024-07-12 21:00:00,2024-07-15 21:00:00,2024-08-04 21:00:00,20,7686.82,2440.26,3.15,13.1_not_received,1,1,1,1,0,0.8162,1
DSP-2024-1797,ORD-800797,CUST-51394,2024-05-28 11:00:00,2024-05-31 11:00:00,2024-08-05 11:00:00,66,6700.97,5154.59,1.3,13.1_not_received,1,0,1,1,0,0.8351,1
DSP-2024-2110,ORD-801110,CUST-77656,2024-07-27 12:00:00,2024-07-30 12:00:00,2024-08-05 12:00:00,6,4620.96,1525.07,3.03,10.4_fraud,1,1,0,1,1,0.665,1
DSP-2024-2118,ORD-801118,CUST-74975,2024-07-29 12:00:00,2024-08-02 12:00:00,2024-08-05 12:00:00,3,1802.96,1454.0,1.24,13.3_not_as_described,0,1,1,0,1,0.5577,1
DSP-2024-1974,ORD-800974,CUST-24227,2024-06-30 17:00:00,2024-07-06 17:00:00,2024-08-05 17:00:00,30,2099.35,1999.38,1.05,12.6_duplicate,1,1,1,0,1,0.4852,0
DSP-2024-2067,ORD-801067,CUST-48180,2024-07-19 20:00:00,2024-07-22 20:00:00,2024-08-05 20:00:00,14,6266.08,1837.56,3.41,10.4_fraud,1,1,1,1,1,0.9012,1
DSP-2024-2020,ORD-801020,CUST-80960,2024-07-11 11:00:00,2024-07-17 11:00:00,2024-08-06 11:00:00,20,2913.57,2349.65,1.24,13.1_not_received,1,1,1,1,0,0.8848,1
DSP-2024-2093,ORD-801093,CUST-10605,2024-07-24 11:00:00,2024-07-30 11:00:00,2024-08-06 11:00:00,7,3535.37,2762.01,1.28,10.4_fraud,1,0,0,1,1,0.1786,0
DSP-2024-1833,ORD-800833,CUST-44133,2024-06-06 14:00:00,2024-06-12 14:00:00,2024-08-06 14:00:00,55,1468.38,1439.59,1.02,10.4_fraud,1,1,1,1,1,0.9402,1
DSP-2024-2120,ORD-801120,CUST-75681,2024-07-28 14:00:00,2024-08-02 14:00:00,2024-08-06 14:00:00,4,5157.04,4604.5,1.12,13.1_not_received,1,0,1,1,0,0.8822,1
DSP-2024-2084,ORD-801084,CUST-32791,2024-07-21 19:00:00,2024-07-24 19:00:00,2024-08-06 19:00:00,13,1014.05,1165.57,0.87,10.4_fraud,1,1,1,0,1,0.7227,1
DSP-2024-2127,ORD-801127,CUST-89395,2024-07-31 20:00:00,2024-08-04 20:00:00,2024-08-06 20:00:00,2,1630.17,3622.61,0.45,13.3_not_as_described,0,1,0,1,1,0.621,1
DSP-2024-2014,ORD-801014,CUST-59577,2024-07-09 21:00:00,2024-07-14 21:00:00,2024-08-06 21:00:00,23,687.97,942.43,0.73,13.1_not_received,1,0,0,0,1,0.0672,0
DSP-2024-1997,ORD-800997,CUST-11374,2024-07-07 15:00:00,2024-07-11 15:00:00,2024-08-07 15:00:00,27,2687.27,4885.95,0.55,12.6_duplicate,1,1,1,1,0,0.45,0
DSP-2024-2115,ORD-801115,CUST-22869,2024-07-29 15:00:00,2024-08-03 15:00:00,2024-08-07 15:00:00,4,8015.39,2717.08,2.95,13.3_not_as_described,1,1,1,0,1,0.5481,1
DSP-2024-2131,ORD-801131,CUST-78872,2024-07-31 20:00:00,2024-08-05 20:00:00,2024-08-07 20:00:00,2,1311.62,3747.48,0.35,13.1_not_received,0,1,0,0,0,0.029,0
DSP-2024-1845,ORD-800845,CUST-99606,2024-06-06 11:00:00,2024-06-09 11:00:00,2024-08-08 11:00:00,60,7606.5,10713.38,0.71,10.4_fraud,1,1,0,1,0,0.749,1
DSP-2024-2086,ORD-801086,CUST-73829,2024-07-22 14:00:00,2024-07-27 14:00:00,2024-08-08 14:00:00,12,2002.0,2042.86,0.98,10.4_fraud,1,1,1,1,0,0.8982,1
DSP-2024-2101,ORD-801101,CUST-89843,2024-07-25 10:00:00,2024-07-30 10:00:00,2024-08-09 10:00:00,10,1198.63,1261.72,0.95,10.4_fraud,1,1,0,1,1,0.6294,1
DSP-2024-2055,ORD-801055,CUST-38854,2024-07-15 11:00:00,2024-07-18 11:00:00,2024-08-09 11:00:00,22,3480.99,3911.23,0.89,13.3_not_as_described,1,1,1,1,1,0.8092,1
DSP-2024-2013,ORD-801013,CUST-78230,2024-07-08 13:00:00,2024-07-12 13:00:00,2024-08-09 13:00:00,28,1887.58,2658.57,0.71,12.6_duplicate,1,1,1,1,0,0.5457,1
DSP-2024-2015,ORD-801015,CUST-66437,2024-07-09 13:00:00,2024-07-11 13:00:00,2024-08-09 13:00:00,29,3071.45,3700.54,0.83,10.4_fraud,1,0,0,1,1,0.1744,0
DSP-2024-2132,ORD-801132,CUST-19009,2024-07-31 20:00:00,2024-08-04 20:00:00,2024-08-09 20:00:00,5,2395.48,2177.71,1.1,13.1_not_received,1,1,0,1,0,0.0812,0
DSP-2024-1996,ORD-800996,CUST-46855,2024-07-04 21:00:00,2024-07-10 21:00:00,2024-08-09 21:00:00,30,3606.76,3796.59,0.95,10.4_fraud,0,0,1,1,0,0.1301,0
DSP-2024-2137,ORD-801137,CUST-40870,2024-08-02 09:00:00,2024-08-07 09:00:00,2024-08-10 09:00:00,3,1969.25,4803.06,0.41,10.4_fraud,1,1,1,1,1,0.9453,1
DSP-2024-2119,ORD-801119,CUST-93795,2024-07-29 16:00:00,2024-08-04 16:00:00,2024-08-10 16:00:00,6,2992.73,859.98,3.48,13.1_not_received,1,0,1,0,1,0.8853,1
DSP-2024-2034,ORD-801034,CUST-24003,2024-07-14 16:00:00,2024-07-19 16:00:00,2024-08-10 16:00:00,22,2481.14,3494.57,0.71,13.3_not_as_described,0,1,1,1,1,0.776,1
